condition_id,actual_coverage_of_condition,actual_coverage_of_confidence_eligible,count,coverage_of_condition,coverage_of_eligible,decile,decile_order,display_name,eligible_count,framing,generated_strict_accuracy,generated_valid_only_accuracy,generated_valid_prediction_count,maximum_confidence,mean_confidence,minimum_confidence,minimum_retained_confidence,probability_field,requested_coverage_of_confidence_eligible,retained_count,table_type,threshold_accuracy
interactive.robust_0.8B.ABA,0.4,0.4,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.545,0.545,1200,,,,0.6224593312018546,verdict_prob_belongs,0.4,1200,selective_accuracy,0.47833333333333333
interactive.robust_0.8B.ABA,0.3,0.3,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.5566666666666666,0.5566666666666666,900,,,,0.6513548646660542,verdict_prob_belongs,0.3,900,selective_accuracy,0.4922222222222222
interactive.robust_0.8B.ABA,0.2,0.2,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.5816666666666667,0.5816666666666667,600,,,,0.6859494550081925,verdict_prob_belongs,0.2,600,selective_accuracy,0.5166666666666667
interactive.robust_0.8B.ABA,0.1,0.1,,,,,,Interactive ABA — 0.8B judge,3000,yes_no,0.5733333333333334,0.5733333333333334,300,,,,0.7279754489059775,verdict_prob_belongs,0.1,300,selective_accuracy,0.49
interactive.robust_0.8B.ABA,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.5733333333333334,0.5733333333333334,300,0.5312093733737563,0.5185138370312853,0.5,,boolean_prob_true,,,confidence_decile,0.36666666666666664
interactive.robust_0.8B.ABA,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.5333333333333333,0.5333333333333333,300,0.5621765008857981,0.548258139348559,0.5312093733737563,,boolean_prob_true,,,confidence_decile,0.33
interactive.robust_0.8B.ABA,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.5233333333333333,0.5233333333333333,300,0.5851011542032312,0.5756489822685329,0.5621765008857981,,boolean_prob_true,,,confidence_decile,0.37333333333333335
interactive.robust_0.8B.ABA,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.5566666666666666,0.5566666666666666,300,0.6076631698328917,0.5987319902188633,0.5851011542032312,,boolean_prob_true,,,confidence_decile,0.2633333333333333
interactive.robust_0.8B.ABA,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.5233333333333333,0.5233333333333333,300,0.6334102636778401,0.6216020277992823,0.6076631698328917,,boolean_prob_true,,,confidence_decile,0.35
interactive.robust_0.8B.ABA,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.53,0.53,300,0.658417500561683,0.6453799954640805,0.6334102636778401,,boolean_prob_true,,,confidence_decile,0.32666666666666666
interactive.robust_0.8B.ABA,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.5633333333333334,0.5633333333333334,300,0.6757646010190476,0.6664989381210593,0.658417500561683,,boolean_prob_true,,,confidence_decile,0.42
interactive.robust_0.8B.ABA,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.5533333333333333,0.5533333333333333,300,0.6992544210587585,0.6885259806311703,0.6757646010190476,,boolean_prob_true,,,confidence_decile,0.36
interactive.robust_0.8B.ABA,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.56,0.56,300,0.734119526900183,0.7153545656718674,0.6992544210587585,,boolean_prob_true,,,confidence_decile,0.45
interactive.robust_0.8B.ABA,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,true_false,0.62,0.62,300,0.8438951025545426,0.76375786594647,0.734119526900183,,boolean_prob_true,,,confidence_decile,0.45
interactive.robust_0.8B.ABA,1.0,1.0,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5536666666666666,0.5536666666666666,3000,,,,0.5,boolean_prob_true,1.0,3000,selective_accuracy,0.369
interactive.robust_0.8B.ABA,0.9,0.9,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5514814814814815,0.5514814814814815,2700,,,,0.5312093733737563,boolean_prob_true,0.9,2700,selective_accuracy,0.37037037037037035
interactive.robust_0.8B.ABA,0.8,0.8,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5545833333333333,0.5545833333333333,2400,,,,0.5621765008857981,boolean_prob_true,0.8,2400,selective_accuracy,0.375
interactive.robust_0.8B.ABA,0.7,0.7,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5595238095238095,0.5595238095238095,2100,,,,0.5851011542032312,boolean_prob_true,0.7,2100,selective_accuracy,0.38047619047619047
interactive.robust_0.8B.ABA,0.6,0.6,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5594444444444444,0.5594444444444444,1800,,,,0.6076631698328917,boolean_prob_true,0.6,1800,selective_accuracy,0.39666666666666667
interactive.robust_0.8B.ABA,0.5,0.5,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5673333333333334,0.5673333333333334,1500,,,,0.6334102636778401,boolean_prob_true,0.5,1500,selective_accuracy,0.4046666666666667
interactive.robust_0.8B.ABA,0.4,0.4,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5758333333333333,0.5758333333333333,1200,,,,0.658417500561683,boolean_prob_true,0.4,1200,selective_accuracy,0.42333333333333334
interactive.robust_0.8B.ABA,0.3,0.3,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5788888888888889,0.5788888888888889,900,,,,0.6757646010190476,boolean_prob_true,0.3,900,selective_accuracy,0.4266666666666667
interactive.robust_0.8B.ABA,0.2,0.2,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.5966666666666667,0.5966666666666667,600,,,,0.6992544210587585,boolean_prob_true,0.2,600,selective_accuracy,0.45666666666666667
interactive.robust_0.8B.ABA,0.1,0.1,,,,,,Interactive ABA — 0.8B judge,3000,true_false,0.6233333333333333,0.6233333333333333,300,,,,0.734119526900183,boolean_prob_true,0.1,300,selective_accuracy,0.45666666666666667
interactive.robust_0.8B.ABA,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.58,0.58,300,0.7065955179610504,0.6405657981489616,0.5,,debater_prob_yes,,,confidence_decile,0.5433333333333333
interactive.robust_0.8B.ABA,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.5566666666666666,0.5566666666666666,300,0.7599387520410151,0.7367315691309294,0.7065955179610504,,debater_prob_yes,,,confidence_decile,0.53
interactive.robust_0.8B.ABA,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.5866666666666667,0.5866666666666667,300,0.7892336936802291,0.7742527060067994,0.7602948833201225,,debater_prob_yes,,,confidence_decile,0.51
interactive.robust_0.8B.ABA,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.55,0.55,300,0.8128673178375735,0.8012798942291597,0.7892336936802291,,debater_prob_yes,,,confidence_decile,0.5166666666666667
interactive.robust_0.8B.ABA,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.5333333333333333,0.5333333333333333,300,0.8319637828217654,0.8230589299983759,0.8130158213214184,,debater_prob_yes,,,confidence_decile,0.5066666666666667
interactive.robust_0.8B.ABA,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.59,0.59,300,0.8480936125142572,0.8403721122829804,0.832066150540226,,debater_prob_yes,,,confidence_decile,0.49333333333333335
interactive.robust_0.8B.ABA,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.5233333333333333,0.5233333333333333,300,0.8645965224326934,0.8561927651385052,0.8480936125142572,,debater_prob_yes,,,confidence_decile,0.5066666666666667
interactive.robust_0.8B.ABA,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.5333333333333333,0.5333333333333333,300,0.8816149031928324,0.8734585409993391,0.8647393657934191,,debater_prob_yes,,,confidence_decile,0.47333333333333333
interactive.robust_0.8B.ABA,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.5366666666666666,0.5366666666666666,300,0.9032942067038784,0.8921824680330123,0.881716789107077,,debater_prob_yes,,,confidence_decile,0.42333333333333334
interactive.robust_0.8B.ABA,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive ABA — 0.8B judge,,debater_ab_converted,0.5466666666666666,0.5466666666666666,300,0.9637799441350253,0.9188096135500378,0.9032942067038784,,debater_prob_yes,,,confidence_decile,0.45666666666666667
interactive.robust_0.8B.ABA,1.0,1.0,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.5536666666666666,0.5536666666666666,3000,,,,0.5,debater_prob_yes,1.0,3000,selective_accuracy,0.496
interactive.robust_0.8B.ABA,0.9,0.9,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.5511111111111111,0.5511111111111111,2700,,,,0.7065955179610504,debater_prob_yes,0.9,2700,selective_accuracy,0.49037037037037035
interactive.robust_0.8B.ABA,0.8,0.8,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.55,0.55,2400,,,,0.7602948833201225,debater_prob_yes,0.8,2400,selective_accuracy,0.48583333333333334
interactive.robust_0.8B.ABA,0.7,0.7,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.5447619047619048,0.5447619047619048,2100,,,,0.7892336936802291,debater_prob_yes,0.7,2100,selective_accuracy,0.48238095238095235
interactive.robust_0.8B.ABA,0.6,0.6,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.5438888888888889,0.5438888888888889,1800,,,,0.8130158213214184,debater_prob_yes,0.6,1800,selective_accuracy,0.4766666666666667
interactive.robust_0.8B.ABA,0.5,0.5,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.546,0.546,1500,,,,0.832066150540226,debater_prob_yes,0.5,1500,selective_accuracy,0.4706666666666667
interactive.robust_0.8B.ABA,0.4,0.4,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.535,0.535,1200,,,,0.8480936125142572,debater_prob_yes,0.4,1200,selective_accuracy,0.46416666666666667
interactive.robust_0.8B.ABA,0.3,0.3,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.5388888888888889,0.5388888888888889,900,,,,0.8647393657934191,debater_prob_yes,0.3,900,selective_accuracy,0.45111111111111113
interactive.robust_0.8B.ABA,0.2,0.2,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.5416666666666666,0.5416666666666666,600,,,,0.881716789107077,debater_prob_yes,0.2,600,selective_accuracy,0.44
interactive.robust_0.8B.ABA,0.1,0.1,,,,,,Interactive ABA — 0.8B judge,3000,debater_ab_converted,0.5433333333333333,0.5433333333333333,300,,,,0.9032942067038784,debater_prob_yes,0.1,300,selective_accuracy,0.45666666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.57,0.57,300,0.523420348936324,0.5111283530500081,0.5,,verdict_prob_belongs,,,confidence_decile,0.4866666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.62,0.62,300,0.5467381519846138,0.5351547921460766,0.523420348936324,,verdict_prob_belongs,,,confidence_decile,0.5666666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.5333333333333333,0.5333333333333333,300,0.5698526514141571,0.5601498129144405,0.5467381519846138,,verdict_prob_belongs,,,confidence_decile,0.42333333333333334
interactive.robust_0.8B.BAB,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.5533333333333333,0.5533333333333333,300,0.600188359260205,0.5856460570369891,0.5698526514141571,,verdict_prob_belongs,,,confidence_decile,0.43
interactive.robust_0.8B.BAB,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.5066666666666667,0.5066666666666667,300,0.6297746074044134,0.6130073388983271,0.600188359260205,,verdict_prob_belongs,,,confidence_decile,0.30666666666666664
interactive.robust_0.8B.BAB,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.52,0.52,300,0.6584172860765818,0.6402754900329349,0.6297746074044134,,verdict_prob_belongs,,,confidence_decile,0.4066666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.54,0.54,300,0.679178699175393,0.6685497639753399,0.658417500561683,,verdict_prob_belongs,,,confidence_decile,0.4
interactive.robust_0.8B.BAB,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.5666666666666667,0.5666666666666667,300,0.712232184238947,0.6959710423738682,0.679178699175393,,verdict_prob_belongs,,,confidence_decile,0.46
interactive.robust_0.8B.BAB,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.5366666666666666,0.5366666666666666,300,0.7549149868676283,0.7330479617488167,0.712232184238947,,verdict_prob_belongs,,,confidence_decile,0.35333333333333333
interactive.robust_0.8B.BAB,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,yes_no,0.4866666666666667,0.4866666666666667,300,0.9086178969328287,0.7950462784400851,0.7549149868676283,,verdict_prob_belongs,,,confidence_decile,0.36
interactive.robust_0.8B.BAB,1.0,1.0,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5433333333333333,0.5433333333333333,3000,,,,0.5,verdict_prob_belongs,1.0,3000,selective_accuracy,0.41933333333333334
interactive.robust_0.8B.BAB,0.9,0.9,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.54,0.54,2700,,,,0.523420348936324,verdict_prob_belongs,0.9,2700,selective_accuracy,0.4111111111111111
interactive.robust_0.8B.BAB,0.8,0.8,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.53375,0.53375,2400,,,,0.5467381519846138,verdict_prob_belongs,0.8,2400,selective_accuracy,0.39958333333333335
interactive.robust_0.8B.BAB,0.7,0.7,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5328571428571428,0.5328571428571428,2100,,,,0.5698526514141571,verdict_prob_belongs,0.7,2100,selective_accuracy,0.3952380952380952
interactive.robust_0.8B.BAB,0.6,0.6,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5311111111111111,0.5311111111111111,1800,,,,0.600188359260205,verdict_prob_belongs,0.6,1800,selective_accuracy,0.3927777777777778
interactive.robust_0.8B.BAB,0.5,0.5,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5293333333333333,0.5293333333333333,1500,,,,0.6297746074044134,verdict_prob_belongs,0.5,1500,selective_accuracy,0.39466666666666667
interactive.robust_0.8B.BAB,0.4,0.4,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5325,0.5325,1200,,,,0.658417500561683,verdict_prob_belongs,0.4,1200,selective_accuracy,0.3933333333333333
interactive.robust_0.8B.BAB,0.3,0.3,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5333333333333333,0.5333333333333333,900,,,,0.679178699175393,verdict_prob_belongs,0.3,900,selective_accuracy,0.4022222222222222
interactive.robust_0.8B.BAB,0.2,0.2,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5283333333333333,0.5283333333333333,600,,,,0.712232184238947,verdict_prob_belongs,0.2,600,selective_accuracy,0.38333333333333336
interactive.robust_0.8B.BAB,0.1,0.1,,,,,,Interactive BAB — 0.8B judge,3000,yes_no,0.5,0.5,300,,,,0.7549149868676283,verdict_prob_belongs,0.1,300,selective_accuracy,0.38
interactive.robust_0.8B.BAB,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.49666666666666665,0.49666666666666665,300,0.5428632831725052,0.5215240863212068,0.5,,boolean_prob_true,,,confidence_decile,0.36333333333333334
interactive.robust_0.8B.BAB,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.5166666666666667,0.5166666666666667,300,0.5774953651858118,0.5611585875858415,0.5428632831725052,,boolean_prob_true,,,confidence_decile,0.36333333333333334
interactive.robust_0.8B.BAB,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.5466666666666666,0.5466666666666666,300,0.6039318337259583,0.5899731576752368,0.5774953651858118,,boolean_prob_true,,,confidence_decile,0.25666666666666665
interactive.robust_0.8B.BAB,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.5033333333333333,0.5033333333333333,300,0.6224593312018546,0.6142691099992338,0.6039318337259583,,boolean_prob_true,,,confidence_decile,0.2966666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.5266666666666666,0.5266666666666666,300,0.6477982179521103,0.6371968190618563,0.6224593312018546,,boolean_prob_true,,,confidence_decile,0.31333333333333335
interactive.robust_0.8B.BAB,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.54,0.54,300,0.672331699179286,0.6602175879065966,0.6477982179521103,,boolean_prob_true,,,confidence_decile,0.37333333333333335
interactive.robust_0.8B.BAB,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.5433333333333333,0.5433333333333333,300,0.6926419831347361,0.6816895693514115,0.672331699179286,,boolean_prob_true,,,confidence_decile,0.38666666666666666
interactive.robust_0.8B.BAB,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.5566666666666666,0.5566666666666666,300,0.7185943925708561,0.7052531130596386,0.6926419831347361,,boolean_prob_true,,,confidence_decile,0.45666666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.5566666666666666,0.5566666666666666,300,0.7520125737597972,0.7326200583963769,0.7185943925708561,,boolean_prob_true,,,confidence_decile,0.35
interactive.robust_0.8B.BAB,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,true_false,0.6466666666666666,0.6466666666666666,300,0.8596637505099167,0.7786191750133277,0.7520125737597972,,boolean_prob_true,,,confidence_decile,0.5133333333333333
interactive.robust_0.8B.BAB,1.0,1.0,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.5433333333333333,0.5433333333333333,3000,,,,0.5,boolean_prob_true,1.0,3000,selective_accuracy,0.36733333333333335
interactive.robust_0.8B.BAB,0.9,0.9,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.5488888888888889,0.5488888888888889,2700,,,,0.5428632831725052,boolean_prob_true,0.9,2700,selective_accuracy,0.3685185185185185
interactive.robust_0.8B.BAB,0.8,0.8,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.5541666666666667,0.5541666666666667,2400,,,,0.5774953651858118,boolean_prob_true,0.8,2400,selective_accuracy,0.37583333333333335
interactive.robust_0.8B.BAB,0.7,0.7,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.5538095238095239,0.5538095238095239,2100,,,,0.6039318337259583,boolean_prob_true,0.7,2100,selective_accuracy,0.38476190476190475
interactive.robust_0.8B.BAB,0.6,0.6,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.5616666666666666,0.5616666666666666,1800,,,,0.6224593312018546,boolean_prob_true,0.6,1800,selective_accuracy,0.39944444444444444
interactive.robust_0.8B.BAB,0.5,0.5,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.5693333333333334,0.5693333333333334,1500,,,,0.6477982179521103,boolean_prob_true,0.5,1500,selective_accuracy,0.4166666666666667
interactive.robust_0.8B.BAB,0.4,0.4,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.5841666666666666,0.5841666666666666,1200,,,,0.672331699179286,boolean_prob_true,0.4,1200,selective_accuracy,0.43916666666666665
interactive.robust_0.8B.BAB,0.3,0.3,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.6011111111111112,0.6011111111111112,900,,,,0.6926419831347361,boolean_prob_true,0.3,900,selective_accuracy,0.4633333333333333
interactive.robust_0.8B.BAB,0.2,0.2,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.6116666666666667,0.6116666666666667,600,,,,0.7185943925708561,boolean_prob_true,0.2,600,selective_accuracy,0.465
interactive.robust_0.8B.BAB,0.1,0.1,,,,,,Interactive BAB — 0.8B judge,3000,true_false,0.65,0.65,300,,,,0.7520125737597972,boolean_prob_true,0.1,300,selective_accuracy,0.5166666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.58,0.58,300,0.52439467843224,0.5124788860179087,0.5,,debater_prob_yes,,,confidence_decile,0.5033333333333333
interactive.robust_0.8B.BAB,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5,0.5,300,0.5520567688732461,0.538416474668517,0.52439467843224,,debater_prob_yes,,,confidence_decile,0.5166666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,3,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5366666666666666,0.5366666666666666,300,0.5751108210554504,0.5641203279510222,0.5520567688732461,,debater_prob_yes,,,confidence_decile,0.5333333333333333
interactive.robust_0.8B.BAB,,,300,0.1,0.1,4,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5133333333333333,0.5133333333333333,300,0.6022955337863223,0.588467069631818,0.5751108210554504,,debater_prob_yes,,,confidence_decile,0.5133333333333333
interactive.robust_0.8B.BAB,,,300,0.1,0.1,5,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5633333333333334,0.5633333333333334,300,0.629319104299195,0.6159220669548349,0.6024124886960115,,debater_prob_yes,,,confidence_decile,0.55
interactive.robust_0.8B.BAB,,,300,0.1,0.1,6,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5533333333333333,0.5533333333333333,300,0.6566169867271908,0.6427305403055549,0.629319104299195,,debater_prob_yes,,,confidence_decile,0.53
interactive.robust_0.8B.BAB,,,300,0.1,0.1,7,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5333333333333333,0.5333333333333333,300,0.689305616785446,0.6725779225306366,0.6566582705381819,,debater_prob_yes,,,confidence_decile,0.47
interactive.robust_0.8B.BAB,,,300,0.1,0.1,8,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5133333333333333,0.5133333333333333,300,0.723504868613798,0.7056011089403764,0.689305616785446,,debater_prob_yes,,,confidence_decile,0.4866666666666667
interactive.robust_0.8B.BAB,,,300,0.1,0.1,9,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5466666666666666,0.5466666666666666,300,0.7711548724998493,0.7455753611186722,0.7237001829732715,,debater_prob_yes,,,confidence_decile,0.48333333333333334
interactive.robust_0.8B.BAB,,,300,0.1,0.1,10,"1=lowest confidence, 10=highest confidence",Interactive BAB — 0.8B judge,,debater_ab_converted,0.5933333333333334,0.5933333333333334,300,0.9520418961921002,0.8093732179149851,0.7711548724998493,,debater_prob_yes,,,confidence_decile,0.53
interactive.robust_0.8B.BAB,1.0,1.0,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5433333333333333,0.5433333333333333,3000,,,,0.5,debater_prob_yes,1.0,3000,selective_accuracy,0.5116666666666667
interactive.robust_0.8B.BAB,0.9,0.9,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5396296296296297,0.5396296296296297,2700,,,,0.52439467843224,debater_prob_yes,0.9,2700,selective_accuracy,0.512962962962963
interactive.robust_0.8B.BAB,0.8,0.8,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5441666666666667,0.5441666666666667,2400,,,,0.5520567688732461,debater_prob_yes,0.8,2400,selective_accuracy,0.5116666666666667
interactive.robust_0.8B.BAB,0.7,0.7,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5452380952380952,0.5452380952380952,2100,,,,0.5751108210554504,debater_prob_yes,0.7,2100,selective_accuracy,0.5090476190476191
interactive.robust_0.8B.BAB,0.6,0.6,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5505555555555556,0.5505555555555556,1800,,,,0.6024124886960115,debater_prob_yes,0.6,1800,selective_accuracy,0.5083333333333333
interactive.robust_0.8B.BAB,0.5,0.5,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.548,0.548,1500,,,,0.629319104299195,debater_prob_yes,0.5,1500,selective_accuracy,0.5
interactive.robust_0.8B.BAB,0.4,0.4,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5466666666666666,0.5466666666666666,1200,,,,0.6566582705381819,debater_prob_yes,0.4,1200,selective_accuracy,0.4925
interactive.robust_0.8B.BAB,0.3,0.3,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5522222222222222,0.5522222222222222,900,,,,0.689305616785446,debater_prob_yes,0.3,900,selective_accuracy,0.5011111111111111
interactive.robust_0.8B.BAB,0.2,0.2,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.57,0.57,600,,,,0.7237001829732715,debater_prob_yes,0.2,600,selective_accuracy,0.5066666666666667
interactive.robust_0.8B.BAB,0.1,0.1,,,,,,Interactive BAB — 0.8B judge,3000,debater_ab_converted,0.5933333333333334,0.5933333333333334,300,,,,0.7711548724998493,debater_prob_yes,0.1,300,selective_accuracy,0.53
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,1,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.6566666666666666,0.6566666666666666,300,0.523420348936324,0.513015080902702,0.5,,verdict_prob_belongs,,,confidence_decile,0.5933333333333334
interactive.robust_0.8B.BAB_swapped_labels,,,300,0.1,0.1,2,"1=lowest confidence, 10=highest confidence",Interactive BAB — displayed labels swapped,,yes_no,0.5466666666666666,0.5466666666666666,300,0.5467381519846138,0.5376684430292246,0.523420348936324,,verdict_prob_belongs,,,confidence_decile,0.4766666666666667
